id,artist_id,song_id
9089,1050,13059
9090,1050,13060
9091,1050,13062
9092,1050,14829
9093,1050,14830
9094,1050,14831
9095,1050,14832
9096,1050,14833
9097,1050,14834
9098,1050,14835
9099,1050,14836
9100,1050,16451
9101,1050,16452
9102,1050,16454
9103,1050,16464
9104,1050,16514
9105,1050,16515
9106,1050,16516
9107,1050,16959
9108,1050,21371
9109,1050,21372
9110,1050,21373
9111,1050,21374
9112,1050,21375
9113,1050,21376
9114,1050,21377
9115,1050,21379
9116,1050,21380
9117,1050,21381
9118,1050,21382
9119,1050,21383
9120,1050,21388
9121,1050,21389
9122,1050,22402
9123,1050,25128
9124,1050,25129
9125,1050,25130
9126,1050,25658
9127,1050,29894
9128,1050,29896
9129,1050,29897
9130,1050,29898
9131,1050,29899
9132,1050,29900
9133,1050,29919
9134,1050,29922
9135,1050,29924
9136,1050,29925
9137,1050,29926
9138,1050,29929
9139,1050,29931
9140,1050,29932
9141,1050,29933
9142,1050,29934
9143,1050,29935
9144,1050,29936
9145,1050,29937
9146,1050,29938
9147,1050,29939
9148,1050,29940
9149,1050,29941
9150,1050,33513
9151,1050,33515
9152,1051,21384
9153,1052,16453
9154,1052,17609
9155,1052,20855
9156,1052,20856
9157,1052,20861
9158,1052,21387
9159,1052,29928
9160,1052,29975
9161,1053,1440
9162,1053,18683
9163,1053,20002
9164,1053,20003
9165,1053,20005
9166,1053,32687
9167,1053,34407
9168,1053,34425
9169,1053,15065
9170,1053,34660
9171,1053,34661
9172,1053,34662
9173,1053,34663
9174,1053,34664
9175,1057,15005
9176,1057,31897
9177,1057,31898
9178,1057,31899
9179,1057,31900
9180,1057,31901
9181,1057,31902
9182,1057,31903
9183,1057,31904
9184,1057,31905
9185,1057,31906
9186,1057,31907
9187,1059,12825
9188,1059,12826
9189,1059,12827
9190,1059,12828
9191,1059,12829
9192,1059,12830
9193,1059,14187
9194,1059,25307
9195,1059,33982
9196,1061,24549
9197,1061,25326
9198,1061,25622
9199,1061,25623
9200,1061,25826
9201,1061,25827
9202,1061,25828
9203,1061,25888
9204,1061,25889
9205,1061,25890
9206,1061,28603
9207,1061,28604
9208,1061,28605
9209,1062,2423
9210,1062,10894
9211,1062,12609
9212,1062,12610
9213,1062,22060
9214,1062,22671
9215,1062,26321
9216,1062,26324
9217,1062,26325
9218,1062,26327
9219,1062,26328
9220,1062,26352
9221,1062,26363
9222,1062,26368
9223,1062,26371
9224,1062,26374
9225,1062,26405
9226,1062,26406
9227,1062,26408
9228,1062,26410
9229,1062,17620
9230,1062,26423
9231,1062,26424
9232,1062,26426
9233,1062,26427
9234,1062,26428
9235,1062,26430
9236,1063,16232
9237,1063,27519
9238,1063,27520
9239,1063,27521
9240,1063,27522
9241,1063,27523
9242,1063,27524
9243,1063,27526
9244,1063,27527
9245,1063,27528
9246,1063,27529
9247,1063,27530
9248,1063,27531
9249,1063,27533
9250,1064,23725
9251,1064,34173
9252,1064,34174
9253,1064,34179
9254,1070,25981
9255,1070,26024
9256,1070,26025
9257,1070,26026
9258,1070,26027
9259,1070,26028
9260,1070,26029
9261,1070,26030
9262,1070,26031
9263,1070,26032
9264,1070,26033
9265,1070,26034
9266,1070,26035
9267,1070,26036
9268,1070,26069
9269,1070,26070
9270,1070,26071
9271,1070,26072
9272,1070,26073
9273,1070,26074
9274,1073,10492
9275,1073,10739
9276,1073,12200
9277,1073,12201
9278,1073,12202
9279,1073,12204
9280,1073,18797
9281,1073,18798
9282,1073,20417
9283,1073,20418
9284,1073,20419
9285,1073,20420
9286,1073,20429
9287,1073,20430
9288,1073,20431
9289,1073,20450
9290,1073,20451
9291,1073,20456
9292,1073,20457
9293,1073,20458
9294,1073,20459
9295,1073,20550
9296,1073,23726
9297,1073,23727
9298,1073,23728
9299,1073,24261
9300,1073,24262
9301,1073,24263
9302,1073,24264
9303,1073,29626
9304,1073,33438
9305,1073,33439
9306,1073,33440
9307,1073,33441
9308,1073,33442
9309,1073,33443
9310,1073,33444
9311,1073,33446
9312,1073,33447
9313,1073,33454
9314,1073,33457
9315,1073,33459
9316,1073,33460
9317,1073,34564
9318,1075,1822
9319,1075,4137
9320,1075,6042
9321,1075,10041
9322,1075,10044
9323,1075,10116
9324,1075,10118
9325,1075,10119
9326,1075,10120
9327,1075,11947
9328,1075,11948
9329,1075,11949
9330,1075,11952
9331,1075,11953
9332,1075,11954
9333,1075,11955
9334,1075,12216
9335,1075,34444
9336,1075,16429
9337,1075,16428
9338,1075,34559
9339,1075,18508
9340,1075,19310
9341,1075,20706
9342,1075,21653
9343,1075,21654
9344,1075,21655
9345,1075,22121
9346,1075,22925
9347,1075,23061
9348,1075,23073
9349,1075,23074
9350,1075,23075
9351,1075,23960
9352,1075,24394
9353,1075,24395
9354,1075,24396
9355,1075,24398
9356,1075,24399
9357,1075,24400
9358,1075,24401
9359,1075,24402
9360,1075,24403
9361,1075,29945
9362,1075,29947
9363,1075,31527
9364,1075,31528
9365,1075,31529
9366,1075,32465
9367,1075,34400
9368,1075,34401
9369,1075,34558
9370,1075,34626
9371,1075,34627
9372,1075,34628
9373,1075,34629
9374,1075,34630
9375,1075,34631
9376,1075,34632
9377,1075,34633
9378,1075,34634
9379,1075,34635
9380,1075,34636
9381,1075,34637
9382,1075,34638
9383,1075,34861
9384,1075,34862
9385,1075,34864
9386,1075,34865
9387,1075,34866
9388,1075,34867
9389,1075,34868
9390,1075,34869
9391,1075,34870
9392,1075,34871
9393,1075,34872
9394,1075,34887
9395,1075,34888
9396,1075,34889
9397,1075,34890
9398,1075,34891
9399,1075,34892
9400,1076,31041
9401,1076,31058
9402,1077,17141
9403,1077,35086
9404,1078,7293
9405,1078,7294
9406,1078,7295
9407,1078,12040
9408,1078,13495
9409,1078,14659
9410,1078,14660
9411,1078,14661
9412,1078,14662
9413,1078,14663
9414,1078,14664
9415,1078,18282
9416,1078,24371
9417,1078,24372
9418,1078,24373
9419,1078,24374
9420,1078,24375
9421,1078,24376
9422,1078,24377
9423,1078,24378
9424,1078,25377
9425,1078,25776
9426,1078,25777
9427,1078,25778
9428,1078,25782
9429,1078,25784
9430,1078,25785
9431,1078,25786
9432,1078,25787
9433,1078,25788
9434,1078,25789
9435,1078,25790
9436,1078,25791
9437,1078,25792
9438,1078,25793
9439,1078,25795
9440,1078,25797
9441,1078,25798
9442,1078,25799
9443,1078,25800
9444,1078,33521
9445,1078,33522
9446,1078,33523
9447,1078,33524
9448,1078,33525
9449,1078,33526
9450,1081,29680
9451,1081,29681
9452,1081,29682
9453,1081,29687
9454,1081,29688
9455,1081,29689
9456,1081,29690
9457,1081,11070
9458,1081,11074
9459,1081,11076
9460,1081,25662
9461,1081,29630
9462,1081,29631
9463,1081,29632
9464,1081,29639
9465,1081,29640
9466,1081,29641
9467,1081,29648
9468,1081,29649
9469,1081,29650
9470,1081,29652
9471,1081,29653
9472,1081,29654
9473,1081,29655
9474,1081,29656
9475,1081,29660
9476,1081,29661
9477,1081,29664
9478,1081,29663
9479,1081,29667
9480,1081,29669
9481,1081,29670
9482,1081,29671
9483,1081,29672
9484,1081,29673
9485,1081,29674
9486,1081,29675
9487,1081,29676
9488,1081,29677
9489,1081,29691
9490,1081,29692
9491,1081,29693
9492,1081,29694
9493,1081,29695
9494,1081,29704
9495,1081,29706
9496,1081,29708
9497,1081,29709
9498,1081,29710
9499,1081,29711
9500,1081,29712
9501,1081,29713
9502,1081,29714
9503,1081,29715
9504,1081,29716
9505,1081,29717
9506,1081,29718
9507,1081,29719
9508,1081,29720
9509,1081,29721
9510,1081,29723
9511,1083,7289
9512,1083,7296
9513,1083,7297
9514,1083,7298
9515,1083,7299
9516,1083,7300
9517,1083,7301
9518,1083,7302
9519,1083,7303
9520,1083,7304
9521,1083,7305
9522,1083,7306
9523,1083,7307
9524,1083,7308
9525,1083,7309
9526,1083,7310
9527,1083,7311
9528,1083,7312
9529,1083,9183
9530,1083,9196
9531,1095,31271
9532,1095,31273
9533,1095,31275
9534,1095,31276
9535,1097,138
9536,1097,7014
9537,1097,9375
9538,1097,10289
9539,1097,11867
9540,1097,21887
9541,1097,23021
9542,1097,23023
9543,1097,23024
9544,1099,29419
9545,1099,29420
9546,1099,29421
9547,1099,29422
9548,1099,29423
9549,1099,29424
9550,1099,29425
9551,1099,29426
9552,1099,29427
9553,1099,29428
9554,1104,701
9555,1104,725
9556,1104,18871
9557,1104,18872
9558,1105,1231
9559,1105,1232
9560,1105,1250
9561,1105,7320
9562,1105,7328
9563,1105,7329
9564,1105,7336
9565,1105,29306
9566,1110,7951
9567,1114,1433
9568,1114,7334
9569,1114,22899
9570,1125,8084
9571,1125,8219
9572,1125,14516
9573,1125,34822
9574,1133,3229
9575,1133,5381
9576,1133,6452
9577,1133,7974
9578,1133,9974
9579,1133,9975
9580,1133,9977
9581,1133,10069
9582,1133,10070
9583,1133,10076
9584,1133,10077
9585,1133,10181
9586,1133,10407
9587,1133,10641
9588,1133,16186
9589,1133,16188
9590,1133,17601
9591,1133,17981
9592,1133,20312
9593,1133,24817
9594,1133,32756
9595,1134,7381
9596,1134,32016
9597,1134,32031
9598,1134,32032
9599,1134,33470
9600,1134,33471
9601,1134,33472
9602,1135,28246
9603,1135,7384
9604,1135,28255
9605,1135,28258
9606,1135,28259
9607,1135,28260
9608,1135,9654
9609,1135,9655
9610,1135,9656
9611,1135,9658
9612,1135,28263
9613,1135,28264
9614,1135,13183
9615,1135,13297
9616,1135,13298
9617,1135,13299
9618,1135,13300
9619,1135,13301
9620,1135,13302
9621,1135,18315
9622,1135,28267
9623,1135,28268
9624,1135,26981
9625,1135,26766
9626,1135,26767
9627,1135,26768
9628,1135,26769
9629,1135,26770
9630,1135,26771
9631,1135,26772
9632,1135,26773
9633,1135,26774
9634,1135,26775
9635,1135,26776
9636,1135,26777
9637,1135,26778
9638,1135,26779
9639,1135,26780
9640,1135,26781
9641,1135,26782
9642,1135,26783
9643,1135,26784
9644,1135,26785
9645,1135,26786
9646,1135,26787
9647,1135,26788
9648,1135,26789
9649,1135,26790
9650,1135,26791
9651,1135,26792
9652,1135,26793
9653,1135,26794
9654,1135,26795
9655,1135,26796
9656,1135,26797
9657,1135,26798
9658,1135,26799
9659,1135,26800
9660,1135,26801
9661,1135,26802
9662,1135,26803
9663,1135,26804
9664,1135,26805
9665,1135,26806
9666,1135,26807
9667,1135,26808
9668,1135,26809
9669,1135,26810
9670,1135,26811
9671,1135,26812
9672,1135,26813
9673,1135,26814
9674,1135,26815
9675,1135,26816
9676,1135,26817
9677,1135,26818
9678,1135,26819
9679,1135,26820
9680,1135,26821
9681,1135,26822
9682,1135,26823
9683,1135,26824
9684,1135,26825
9685,1135,26826
9686,1135,26827
9687,1135,26828
9688,1135,26829
9689,1135,26830
9690,1135,26831
9691,1135,26832
9692,1135,26833
9693,1135,26834
9694,1135,26835
9695,1135,26836
9696,1135,26837
9697,1135,26838
9698,1135,26839
9699,1135,26840
9700,1135,26841
9701,1135,26842
9702,1135,26843
9703,1135,26844
9704,1135,26845
9705,1135,26847
9706,1135,26848
9707,1135,26849
9708,1135,26850
9709,1135,26851
9710,1135,26852
9711,1135,26853
9712,1135,26854
9713,1135,26855
9714,1135,26856
9715,1135,26857
9716,1135,26858
9717,1135,26859
9718,1135,26860
9719,1135,26861
9720,1135,26862
9721,1135,26863
9722,1135,26864
9723,1135,26865
9724,1135,26866
9725,1135,26867
9726,1135,26868
9727,1135,26869
9728,1135,26870
9729,1135,26871
9730,1135,26872
9731,1135,26873
9732,1135,26874
9733,1135,26875
9734,1135,26876
9735,1135,26877
9736,1135,26878
9737,1135,26879
9738,1135,26880
9739,1135,26881
9740,1135,26882
9741,1135,26883
9742,1135,26884
9743,1135,26885
9744,1135,26886
9745,1135,26887
9746,1135,26888
9747,1135,26889
9748,1135,26890
9749,1135,26891
9750,1135,26892
9751,1135,26893
9752,1135,26934
9753,1135,26895
9754,1135,26896
9755,1135,26897
9756,1135,26898
9757,1135,26899
9758,1135,26900
9759,1135,26901
9760,1135,26902
9761,1135,26903
9762,1135,26904
9763,1135,26905
9764,1135,26906
9765,1135,26907
9766,1135,26908
9767,1135,26909
9768,1135,26910
9769,1135,26911
9770,1135,26912
9771,1135,26913
9772,1135,26914
9773,1135,26915
9774,1135,26916
9775,1135,26917
9776,1135,26918
9777,1135,26919
9778,1135,26920
9779,1135,26921
9780,1135,26922
9781,1135,26923
9782,1135,26924
9783,1135,26925
9784,1135,26926
9785,1135,26927
9786,1135,26928
9787,1135,26929
9788,1135,26930
9789,1135,26931
9790,1135,26932
9791,1135,26933
9792,1135,26935
9793,1135,26936
9794,1135,26937
9795,1135,26938
9796,1135,26939
9797,1135,26940
9798,1135,26941
9799,1135,26942
9800,1135,26943
9801,1135,26944
9802,1135,26945
9803,1135,26946
9804,1135,26947
9805,1135,26948
9806,1135,26949
9807,1135,26950
9808,1135,26951
9809,1135,26952
9810,1135,26953
9811,1135,26955
9812,1135,26956
9813,1135,26957
9814,1135,26958
9815,1135,26959
9816,1135,26960
9817,1135,26961
9818,1135,26962
9819,1135,26963
9820,1135,26964
9821,1135,26965
9822,1135,26966
9823,1135,26967
9824,1135,26968
9825,1135,26969
9826,1135,26970
9827,1135,26971
9828,1135,26972
9829,1135,26973
9830,1135,26974
9831,1135,26975
9832,1135,26976
9833,1135,26977
9834,1135,26978
9835,1135,26980
9836,1135,26982
9837,1135,26983
9838,1135,26984
9839,1135,26985
9840,1135,26986
9841,1135,26987
9842,1135,26988
9843,1135,26989
9844,1135,26990
9845,1135,26991
9846,1135,26992
9847,1135,26993
9848,1135,26994
9849,1135,26995
9850,1135,26996
9851,1135,26997
9852,1135,26998
9853,1135,26999
9854,1135,27000
9855,1135,27001
9856,1135,27002
9857,1135,27003
9858,1135,27004
9859,1135,27005
9860,1135,27006
9861,1135,27007
9862,1135,27008
9863,1135,27009
9864,1135,27010
9865,1135,27011
9866,1135,27012
9867,1135,27013
9868,1135,27014
9869,1135,27015
9870,1135,27016
9871,1135,27017
9872,1135,27018
9873,1135,27019
9874,1135,27020
9875,1135,27021
9876,1135,27022
9877,1135,27023
9878,1135,27024
9879,1135,27025
9880,1135,27026
9881,1135,27027
9882,1135,27028
9883,1135,27029
9884,1135,27030
9885,1135,27031
9886,1135,27032
9887,1135,27033
9888,1135,27034
9889,1135,27035
9890,1135,27036
9891,1135,27037
9892,1135,27038
9893,1135,27039
9894,1135,27040
9895,1135,27041
9896,1135,27042
9897,1135,27043
9898,1135,27044
9899,1135,27045
9900,1135,27046
9901,1135,27047
9902,1135,27048
9903,1135,27049
9904,1135,27050
9905,1135,27051
9906,1135,27052
9907,1135,27053
9908,1135,27054
9909,1135,27055
9910,1135,27056
9911,1135,27057
9912,1135,27058
9913,1135,27059
9914,1135,27060
9915,1135,27061
9916,1135,27062
9917,1135,27063
9918,1135,27064
9919,1135,27065
9920,1135,27066
9921,1135,27067
9922,1135,27068
9923,1135,27069
9924,1135,27070
9925,1135,27071
9926,1135,27072
9927,1135,27073
9928,1135,27074
9929,1135,27076
9930,1135,27075
9931,1135,27077
9932,1135,27078
9933,1135,27079
9934,1135,27080
9935,1135,27081
9936,1135,27082
9937,1135,27083
9938,1135,27087
9939,1135,27088
9940,1135,27089
9941,1135,27090
9942,1135,27091
9943,1135,27092
9944,1135,27093
9945,1135,27187
9946,1135,27388
9947,1135,27389
9948,1135,27392
9949,1135,26846
9950,1135,26954
9951,1135,27395
9952,1135,27396
9953,1135,28272
9954,1135,28273
9955,1135,28274
9956,1135,28275
9957,1135,28276
9958,1135,28277
9959,1135,28278
9960,1135,28279
9961,1135,28280
9962,1135,28281
9963,1135,28282
9964,1135,28283
9965,1135,28284
9966,1135,28285
9967,1135,28286
9968,1135,28287
9969,1135,28288
9970,1135,28289
9971,1135,28290
9972,1135,28291
9973,1135,28292
9974,1135,28293
9975,1135,28294
9976,1135,28295
9977,1135,28296
9978,1135,28297
9979,1135,28298
9980,1135,28299
9981,1135,28300
9982,1135,28301
9983,1135,28302
9984,1135,28303
9985,1135,28304
9986,1135,28305
9987,1135,28306
9988,1135,28307
9989,1135,28308
9990,1135,28309
9991,1135,28310
9992,1135,28311
9993,1135,28312
9994,1135,28313
9995,1135,28314
9996,1135,28315
9997,1135,28316
9998,1135,28317
9999,1135,28318
10000,1135,28319
10001,1135,28320
10002,1135,28321
10003,1135,28322
10004,1135,28323
10005,1135,28324
10006,1135,28325
10007,1135,28326
10008,1135,28327
10009,1135,28328
10010,1135,28329
10011,1135,28330
10012,1135,28331
10013,1135,28332
10014,1135,28333
10015,1135,28334
10016,1135,28335
10017,1135,28336
10018,1135,28337
10019,1135,28338
10020,1135,28339
10021,1135,28340
10022,1135,28341
10023,1135,28342
10024,1135,28343
10025,1135,28344
10026,1135,28345
10027,1135,28346
10028,1135,28347
10029,1135,28348
10030,1135,28349
10031,1135,28350
10032,1135,28351
10033,1135,28352
10034,1135,28353
10035,1135,28354
10036,1135,28355
10037,1135,28356
10038,1135,28357
10039,1135,28358
10040,1135,28359
10041,1135,28360
10042,1135,28361
10043,1135,28362
10044,1135,28363
10045,1135,28364
10046,1135,28366
10047,1135,28367
10048,1135,28368
10049,1135,28369
10050,1135,28370
10051,1135,28371
10052,1135,28372
10053,1135,28373
10054,1135,28374
10055,1135,28375
10056,1135,28376
10057,1135,28377
10058,1135,28378
10059,1135,28379
10060,1135,28380
10061,1135,28381
10062,1135,28382
10063,1135,28383
10064,1135,28384
10065,1137,13317
10066,1137,13318
10067,1138,13317
10068,1138,13318
10069,1140,12062
10070,1140,12063
10071,1140,12064
10072,1140,12065
10073,1140,12066
10074,1140,12067
10075,1140,12068
10076,1140,12076
10077,1140,12077
10078,1140,12078
10079,1140,23492
10080,1140,23493
10081,1140,23494
10082,1140,23495
10083,1140,23497
10084,1141,7383
10085,1141,18368
10086,1141,22443
10087,1141,22681
10088,1141,26521
10089,1142,29861
10090,1143,11874
10091,1143,11178
10092,1143,11760
10093,1143,11762
10094,1143,17435
10095,1143,10940
10096,1143,10941
10097,1143,10945
10098,1143,10947
10099,1143,10951
10100,1143,10952
10101,1143,10954
10102,1143,10960
10103,1143,10965
10104,1143,10966
10105,1143,10967
10106,1143,10968
10107,1143,10970
10108,1143,10971
10109,1143,10972
10110,1143,10977
10111,1143,10978
10112,1143,10980
10113,1143,10981
10114,1143,10982
10115,1143,10983
10116,1143,10984
10117,1143,10985
10118,1143,10986
10119,1143,10987
10120,1143,11082
10121,1143,11083
10122,1143,11084
10123,1143,11085
10124,1143,11086
10125,1143,11087
10126,1143,11091
10127,1143,11089
10128,1143,11090
10129,1143,11092
10130,1143,11093
10131,1143,11094
10132,1143,11095
10133,1143,11105
10134,1143,11106
10135,1143,11107
10136,1143,11108
10137,1143,11110
10138,1143,11112
10139,1143,11113
10140,1143,11119
10141,1143,11126
10142,1143,11131
10143,1143,11132
10144,1143,11134
10145,1143,11142
10146,1143,11145
10147,1143,11162
10148,1143,11163
10149,1143,11164
10150,1143,11165
10151,1143,11170
10152,1143,11171
10153,1143,11174
10154,1143,11175
10155,1143,11176
10156,1143,11179
10157,1143,11180
10158,1143,11181
10159,1143,11182
10160,1143,11183
10161,1143,11184
10162,1143,11185
10163,1143,11186
10164,1143,11187
10165,1143,11188
10166,1143,11189
10167,1143,11190
10168,1143,11191
10169,1143,11192
10170,1143,11193
10171,1143,11199
10172,1143,11207
10173,1143,11236
10174,1143,11237
10175,1143,11238
10176,1143,11240
10177,1143,11241
10178,1143,11261
10179,1143,11398
10180,1143,11479
10181,1143,11487
10182,1143,11506
10183,1143,11507
10184,1143,11526
10185,1143,11548
10186,1143,11549
10187,1143,11550
10188,1143,11551
10189,1143,11592
10190,1143,11657
10191,1143,11699
10192,1143,11700
10193,1143,11701
10194,1143,11702
10195,1143,11703
10196,1143,11706
10197,1143,11766
10198,1143,11768
10199,1143,11767
10200,1143,11789
10201,1143,11800
10202,1143,11801
10203,1143,11802
10204,1143,11803
10205,1143,11804
10206,1143,11806
10207,1143,11997
10208,1143,12046
10209,1143,12273
10210,1143,12809
10211,1143,12810
10212,1143,12811
10213,1143,12812
10214,1143,13422
10215,1143,13707
10216,1143,13848
10217,1143,13849
10218,1143,13850
10219,1143,13851
10220,1143,13852
10221,1143,13853
10222,1143,13854
10223,1143,13855
10224,1143,13856
10225,1143,13857
10226,1143,13858
10227,1143,13859
10228,1143,17437
10229,1143,17438
10230,1143,17440
10231,1143,24363
10232,1143,25367
10233,1143,32860
10234,1143,32861
10235,1143,33787
10236,1143,33789
10237,1143,33791
10238,1143,33792
10239,1143,33793
10240,1143,33794
10241,1143,33795
10242,1143,34362
10243,1144,11630
10244,1144,11631
10245,1144,11848
10246,1144,11849
10247,1144,12144
10248,1144,20755
10249,1144,20762
10250,1144,20863
10251,1144,20865
10252,1144,20918
10253,1144,21057
10254,1144,21058
10255,1144,21059
10256,1144,21249
10257,1144,21250
10258,1144,24303
10259,1144,24304
10260,1144,24305
10261,1144,30907
10262,1144,30908
10263,1144,30909
10264,1144,30910
10265,1144,30911
10266,1144,30912
10267,1144,31253
10268,1144,31254
10269,1144,31255
10270,1144,31256
10271,1144,31257
10272,1144,31258
10273,1144,33620
10274,1144,34248
10275,1144,34251
10276,1144,34255
10277,1144,34260
10278,1144,34261
10279,1144,34263
10280,1144,34264
10281,1147,7917
10282,1148,4291
10283,1148,21805
10284,1148,22550
10285,1148,24235
10286,1148,31980
10287,1148,31983
10288,1148,31995
10289,1150,33121
10290,1150,33125
10291,1150,33126
10292,1150,33130
10293,1150,33131
10294,1150,33133
10295,1150,33134
10296,1150,33135
10297,1150,33137
10298,1150,33142
10299,1150,33143
10300,1150,33144
10301,1150,33145
10302,1150,33146
10303,1150,33152
10304,1150,33154
10305,1150,33158
10306,1150,33159
10307,1150,33160
10308,1150,33161
10309,1151,559
10310,1151,18013
10311,1151,18015
10312,1171,28708
10313,1172,7415
10314,1172,7417
10315,1172,7418
10316,1172,7419
10317,1172,7421
10318,1172,7426
10319,1172,18011
10320,1177,5657
10321,1177,7369
10322,1177,7822
10323,1197,232
10324,1197,855
10325,1197,2311
10326,1197,2472
10327,1197,2650
10328,1197,3126
10329,1197,3408
10330,1197,3409
10331,1197,3411
10332,1197,3412
10333,1197,3416
10334,1197,7407
10335,1197,7978
10336,1197,26262
10337,1212,2967
10338,1212,6993
10339,1212,7442
10340,1214,3725
10341,1214,9664
10342,1214,13364
10343,1214,13365
10344,1214,13366
10345,1214,13367
10346,1214,13368
10347,1214,13369
10348,1214,13370
10349,1214,13371
10350,1214,13372
10351,1214,13373
10352,1214,13375
10353,1214,13376
10354,1214,13377
10355,1214,13378
10356,1214,13379
10357,1214,13380
10358,1214,13381
10359,1214,13382
10360,1214,13383
10361,1214,13384
10362,1214,13385
10363,1214,13386
10364,1214,13387
10365,1214,13388
10366,1214,13389
10367,1214,13390
10368,1214,26470
10369,1215,5226
10370,1218,34198
10371,1221,31778
10372,1223,9266
10373,1225,7460
10374,1226,31829
10375,1226,31830
10376,1226,31831
10377,1226,21886
10378,1226,23334
10379,1226,23335
10380,1226,23336
10381,1226,23337
10382,1226,23338
10383,1227,10453
10384,1227,3215
10385,1227,10455
10386,1242,8548
10387,1245,7773
10388,1245,8548
10389,1265,44
10390,1265,85
10391,1265,86
10392,1265,93
10393,1265,171
10394,1265,231
10395,1265,241
10396,1265,311
10397,1265,328
10398,1265,347
10399,1265,348
10400,1265,353
10401,1265,381
10402,1265,389
10403,1265,408
10404,1265,489
10405,1265,500
10406,1265,539
10407,1265,573
10408,1265,576
10409,1265,942
10410,1265,1125
10411,1265,1130
10412,1265,1195
10413,1265,1248
10414,1265,1523
10415,1265,1563
10416,1265,1565
10417,1265,1570
10418,1265,1769
10419,1265,1933
10420,1265,2259
10421,1265,2315
10422,1265,2324
10423,1265,2384
10424,1265,3035
10425,1265,3782
10426,1265,3783
10427,1265,3784
10428,1265,3785
10429,1265,4611
10430,1265,4625
10431,1265,5026
10432,1265,2731
10433,1265,5579
10434,1265,5837
10435,1265,6592
10436,1265,7485
10437,1265,7491
10438,1265,7807
10439,1265,7809
10440,1265,7810
10441,1265,7811
10442,1265,8204
10443,1265,8314
10444,1265,8315
10445,1265,8316
10446,1265,8317
10447,1265,8318
10448,1265,8319
10449,1265,8320
10450,1265,8321
10451,1265,8322
10452,1265,8323
10453,1265,8324
10454,1265,8325
10455,1265,9323
10456,1265,9502
10457,1265,9605
10458,1265,9695
10459,1265,9930
10460,1265,9931
10461,1265,17998
10462,1265,26300
10463,1265,28071
10464,1265,28084
10465,1276,11
10466,1276,19
10467,1276,22
10468,1276,23
10469,1276,28
10470,1276,33
10471,1276,52
10472,1276,66
10473,1276,97
10474,1276,145
10475,1276,317
10476,1276,390
10477,1276,502
10478,1276,562
10479,1276,793
10480,1276,1445
10481,1276,1634
10482,1276,9720
10483,1276,2266
10484,1276,2270
10485,1276,2276
10486,1276,3551
10487,1276,3992
10488,1276,4689
10489,1276,4696
10490,1276,5364
10491,1276,5546
10492,1276,5990
10493,1276,6579
10494,1276,7020
10495,1276,7990
10496,1276,7992
10497,1276,8510
10498,1276,8096
10499,1276,8169
10500,1276,8607
10501,1276,9731
10502,1276,11556
10503,1276,34571
10504,1276,35104
10505,1291,7627
10506,1310,133
10507,1310,3473
10508,1310,10165
10509,1310,10702
10510,1310,34389
10511,1313,32602
10512,1313,32604
10513,1313,32606
10514,1313,32607
10515,1313,32609
10516,1313,32610
10517,1382,8438
10518,1382,8439
10519,1382,8440
10520,1382,9879
10521,1382,9880
10522,1382,34035
10523,1382,35020
10524,1395,26519
10525,1435,7513
10526,1488,54
10527,1488,108
10528,1488,404
10529,1488,519
10530,1488,538
10531,1488,1485
10532,1488,2584
10533,1488,3460
10534,1488,3867
10535,1488,4100
10536,1488,4101
10537,1488,4102
10538,1488,4103
10539,1488,4104
10540,1488,4105
10541,1488,4690
10542,1488,5962
10543,1488,6171
10544,1488,6571
10545,1488,7410
10546,1488,7991
10547,1488,12715
10548,1488,1326
10549,1496,8548
10550,1503,11423
10551,1503,20824
10552,1503,21764
10553,1503,21767
10554,1503,21768
10555,1503,20826
10556,1503,21769
10557,1511,2314
10558,1526,469
10559,1526,2730
10560,1526,2896
10561,1526,3667
10562,1526,3839
10563,1526,6563
10564,1526,8008
10565,1526,8550
10566,1526,9271
10567,1526,9614
10568,1526,21845
10569,1526,29289
10570,1526,29290
10571,1528,7525
10572,1530,2663
10573,1530,4459
10574,1530,17870
10575,1530,17872
10576,1534,21834
10577,1534,25917
10578,1542,32442
10579,1542,35081
10580,1549,4012
10581,1549,6760
10582,1549,6773
10583,1549,6778
10584,1549,6779
10585,1549,6784
10586,1549,6786
10587,1549,6797
10588,1549,7527
10589,1549,7528
10590,1549,7529
10591,1549,7530
10592,1549,7531
10593,1549,1877
10594,1549,26076
10595,1549,28706
10596,1549,28707
10597,1549,32089
10598,1549,32682
10599,1549,32753
10600,1549,32754
10601,1549,32755
10602,1549,34513
10603,1549,34797
10604,1549,34798
10605,1549,34814
10606,1551,2838
10607,1551,6792
10608,1551,10436
10609,1551,24688
10610,1551,24689
10611,1551,24690
10612,1551,24691
10613,1551,33711
10614,1569,1724
10615,1569,1731
10616,1569,4260
10617,1569,5749
10618,1569,6776
10619,1569,8078
10620,1569,8627
10621,1569,25559
10622,1569,33780
10623,1583,7536
10624,1583,7537
10625,1583,7538
10626,1583,7539
10627,1583,7540
10628,1583,25379
10629,1588,21548
10630,1588,21549
10631,1594,4142
10632,1594,12658
10633,1596,26362
10634,1609,27337
10635,1646,2113
10636,1647,3746
10637,1647,3925
10638,1647,6906
10639,1647,6907
10640,1647,7846
10641,1647,9020
10642,1647,9197
10643,1647,2072
10644,1647,33737
10645,1647,33743
10646,1647,33740
10647,1647,33749
